RegionID,Stock_Market,Mortgage_Rate,Monthly_Supply_Of_Homes,Median_Price_Range
753899,8175.419922,3.75,6.0,650k - 700k
394463,8175.419922,3.75,6.0,225k - 250k
394514,8175.419922,3.75,6.0,275k - 300k
394974,8175.419922,3.75,6.0,250k - 275k
394692,8175.419922,3.75,6.0,225k - 250k
395209,8175.419922,3.75,6.0,400k - 450
394856,8175.419922,3.75,6.0,275k - 300k
394347,8175.419922,3.75,6.0,250k - 275k
394404,8175.419922,3.75,6.0,450k - 500k
395057,8175.419922,3.75,6.0,750k - 800k
394532,8175.419922,3.75,6.0,175k - 200k
395025,8175.419922,3.75,6.0,350k - 400k
394976,8175.419922,3.75,6.0,275k - 300k
395078,8175.419922,3.75,6.0,450k - 500k
394865,8175.419922,3.75,6.0,275k - 300k
395056,8175.419922,3.75,6.0,550k - 600k
395121,8175.419922,3.75,6.0,175k - 200k
395148,8175.419922,3.75,6.0,225k - 250k
394358,8175.419922,3.75,6.0,300k - 350k
394530,8175.419922,3.75,6.0,400k - 450
394982,8175.419922,3.75,6.0,175k - 200k
394998,8175.419922,3.75,6.0,400k - 450
394458,8175.419922,3.75,6.0,250k - 275k
395045,8175.419922,3.75,6.0,400k - 450
395055,8175.419922,3.75,6.0,225k - 250k
394943,8175.419922,3.75,6.0,250k - 275k
394466,8175.419922,3.75,6.0,175k - 200k
394475,8175.419922,3.75,6.0,150k - 175k
394735,8175.419922,3.75,6.0,225k - 250k
394775,8175.419922,3.75,6.0,275k - 300k
394492,8175.419922,3.75,6.0,200k - 225k
394705,8175.419922,3.75,6.0,200k - 225k
395059,8175.419922,3.75,6.0,>850k
394355,8175.419922,3.75,6.0,300k - 350k
395194,8175.419922,3.75,6.0,250k - 275k
394902,8175.419922,3.75,6.0,275k - 300k
395005,8175.419922,3.75,6.0,275k - 300k
394862,8175.419922,3.75,6.0,175k - 200k
394714,8175.419922,3.75,6.0,250k - 275k
394849,8175.419922,3.75,6.0,175k - 200k
394935,8175.419922,3.75,6.0,175k - 200k
394807,8175.419922,3.75,6.0,200k - 225k
394669,8175.419922,3.75,6.0,225k - 250k
395022,8175.419922,3.75,6.0,250k - 275k
394910,8175.419922,3.75,6.0,200k - 225k
394425,8175.419922,3.75,6.0,150k - 175k
395012,8175.419922,3.75,6.0,275k - 300k
394388,8175.419922,3.75,6.0,200k - 225k
395053,8175.419922,3.75,6.0,300k - 350k
395031,8175.419922,3.75,6.0,150k - 175k
394640,8175.419922,3.75,6.0,200k - 225k
395167,8175.419922,3.75,6.0,225k - 250k
753924,8175.419922,3.75,6.0,600k - 650k
395169,8175.419922,3.75,6.0,175k - 200k
394619,8175.419922,3.75,6.0,275k - 300k
395238,8175.419922,3.75,6.0,275k - 300k
394415,8175.419922,3.75,6.0,400k - 450
394312,8175.419922,3.75,6.0,200k - 225k
394308,8175.419922,3.75,6.0,200k - 225k
394938,8175.419922,3.75,6.0,200k - 225k
394908,8175.419922,3.75,6.0,225k - 250k
394357,8175.419922,3.75,6.0,225k - 250k
394753,8175.419922,3.75,6.0,200k - 225k
394653,8175.419922,3.75,6.0,200k - 225k
394952,8175.419922,3.75,6.0,550k - 600k
394318,8175.419922,3.75,6.0,200k - 225k
394561,8175.419922,3.75,6.0,150k - 175k
394367,8175.419922,3.75,6.0,200k - 225k
394521,8175.419922,3.75,6.0,125k - 150k
394843,8175.419922,3.75,6.0,150k - 175k
394486,8175.419922,3.75,6.0,175k - 200k
394648,8175.419922,3.75,6.0,150k - 175k
394304,8175.419922,3.75,6.0,150k - 175k
753906,8175.419922,3.75,6.0,275k - 300k
394798,8175.419922,3.75,6.0,150k - 175k
395134,8175.419922,3.75,6.0,350k - 400k
394457,8175.419922,3.75,6.0,275k - 300k
395143,8175.419922,3.75,6.0,150k - 175k
394484,8175.419922,3.75,6.0,300k - 350k
395235,8175.419922,3.75,6.0,175k - 200k
395224,8175.419922,3.75,6.0,150k - 175k
395115,8175.419922,3.75,6.0,225k - 250k
394440,8175.419922,3.75,6.0,200k - 225k
394399,8175.419922,3.75,6.0,300k - 350k
395160,8175.419922,3.75,6.0,125k - 150k
394816,8175.419922,3.75,6.0,275k - 300k
394766,8175.419922,3.75,6.0,200k - 225k
394931,8175.419922,3.75,6.0,275k - 300k
394528,8175.419922,3.75,6.0,200k - 225k
394531,8175.419922,3.75,6.0,200k - 225k
394711,8175.419922,3.75,6.0,175k - 200k
394352,8175.419922,3.75,6.0,175k - 200k
394666,8175.419922,3.75,6.0,175k - 200k
395006,8175.419922,3.75,6.0,300k - 350k
394549,8175.419922,3.75,6.0,275k - 300k
394995,8175.419922,3.75,6.0,225k - 250k
395183,8175.419922,3.75,6.0,450k - 500k
394746,8175.419922,3.75,6.0,150k - 175k
395048,8175.419922,3.75,6.0,300k - 350k
394927,8175.419922,3.75,6.0,150k - 175k
394602,8175.419922,3.75,6.0,350k - 400k
394405,8175.419922,3.75,6.0,500k - 550k
394471,8175.419922,3.75,6.0,175k - 200k
394645,8175.419922,3.75,6.0,350k - 400k
394813,8175.419922,3.75,6.0,125k - 150k
394346,8175.419922,3.75,6.0,200k - 225k
394623,8175.419922,3.75,6.0,225k - 250k
395246,8175.419922,3.75,6.0,300k - 350k
395009,8175.419922,3.75,6.0,200k - 225k
395007,8175.419922,3.75,6.0,200k - 225k
395094,8175.419922,3.75,6.0,200k - 225k
394546,8175.419922,3.75,6.0,200k - 225k
395166,8175.419922,3.75,6.0,450k - 500k
395153,8175.419922,3.75,6.0,250k - 275k
394586,8175.419922,3.75,6.0,225k - 250k
394309,8175.419922,3.75,6.0,150k - 175k
394742,8175.419922,3.75,6.0,225k - 250k
395091,8175.419922,3.75,6.0,175k - 200k
395230,8175.419922,3.75,6.0,100k - 125k
394913,7962.879883,3.58,5.5,400k - 450
753899,7962.879883,3.58,5.5,600k - 650k
394463,7962.879883,3.58,5.5,225k - 250k
394514,7962.879883,3.58,5.5,250k - 275k
394974,7962.879883,3.58,5.5,250k - 275k
394692,7962.879883,3.58,5.5,225k - 250k
395209,7962.879883,3.58,5.5,400k - 450
394856,7962.879883,3.58,5.5,275k - 300k
394347,7962.879883,3.58,5.5,250k - 275k
394404,7962.879883,3.58,5.5,450k - 500k
395057,7962.879883,3.58,5.5,750k - 800k
394532,7962.879883,3.58,5.5,175k - 200k
395025,7962.879883,3.58,5.5,350k - 400k
394976,7962.879883,3.58,5.5,275k - 300k
395078,7962.879883,3.58,5.5,450k - 500k
394865,7962.879883,3.58,5.5,275k - 300k
395056,7962.879883,3.58,5.5,550k - 600k
395121,7962.879883,3.58,5.5,175k - 200k
395148,7962.879883,3.58,5.5,225k - 250k
394358,7962.879883,3.58,5.5,300k - 350k
394530,7962.879883,3.58,5.5,400k - 450
394982,7962.879883,3.58,5.5,175k - 200k
394998,7962.879883,3.58,5.5,400k - 450
394458,7962.879883,3.58,5.5,250k - 275k
395045,7962.879883,3.58,5.5,400k - 450
395055,7962.879883,3.58,5.5,225k - 250k
394943,7962.879883,3.58,5.5,250k - 275k
394466,7962.879883,3.58,5.5,175k - 200k
394475,7962.879883,3.58,5.5,150k - 175k
394735,7962.879883,3.58,5.5,225k - 250k
394775,7962.879883,3.58,5.5,300k - 350k
394492,7962.879883,3.58,5.5,200k - 225k
394705,7962.879883,3.58,5.5,175k - 200k
395059,7962.879883,3.58,5.5,>850k
394355,7962.879883,3.58,5.5,300k - 350k
395194,7962.879883,3.58,5.5,250k - 275k
394902,7962.879883,3.58,5.5,275k - 300k
395005,7962.879883,3.58,5.5,275k - 300k
394862,7962.879883,3.58,5.5,175k - 200k
394714,7962.879883,3.58,5.5,250k - 275k
394849,7962.879883,3.58,5.5,175k - 200k
394935,7962.879883,3.58,5.5,175k - 200k
394807,7962.879883,3.58,5.5,175k - 200k
394669,7962.879883,3.58,5.5,225k - 250k
395022,7962.879883,3.58,5.5,250k - 275k
394910,7962.879883,3.58,5.5,200k - 225k
394425,7962.879883,3.58,5.5,150k - 175k
395012,7962.879883,3.58,5.5,275k - 300k
394388,7962.879883,3.58,5.5,200k - 225k
395053,7962.879883,3.58,5.5,300k - 350k
395031,7962.879883,3.58,5.5,150k - 175k
394640,7962.879883,3.58,5.5,200k - 225k
395167,7962.879883,3.58,5.5,200k - 225k
753924,7962.879883,3.58,5.5,550k - 600k
395169,7962.879883,3.58,5.5,150k - 175k
394619,7962.879883,3.58,5.5,275k - 300k
395238,7962.879883,3.58,5.5,275k - 300k
394415,7962.879883,3.58,5.5,400k - 450
394312,7962.879883,3.58,5.5,200k - 225k
394308,7962.879883,3.58,5.5,200k - 225k
394938,7962.879883,3.58,5.5,200k - 225k
394908,7962.879883,3.58,5.5,225k - 250k
394357,7962.879883,3.58,5.5,225k - 250k
394753,7962.879883,3.58,5.5,200k - 225k
394653,7962.879883,3.58,5.5,200k - 225k
394952,7962.879883,3.58,5.5,600k - 650k
394318,7962.879883,3.58,5.5,200k - 225k
394561,7962.879883,3.58,5.5,150k - 175k
394367,7962.879883,3.58,5.5,175k - 200k
394521,7962.879883,3.58,5.5,150k - 175k
394843,7962.879883,3.58,5.5,150k - 175k
394486,7962.879883,3.58,5.5,175k - 200k
394648,7962.879883,3.58,5.5,150k - 175k
394304,7962.879883,3.58,5.5,150k - 175k
753906,7962.879883,3.58,5.5,250k - 275k
394798,7962.879883,3.58,5.5,150k - 175k
395134,7962.879883,3.58,5.5,400k - 450
394457,7962.879883,3.58,5.5,275k - 300k
395143,7962.879883,3.58,5.5,125k - 150k
394484,7962.879883,3.58,5.5,300k - 350k
395235,7962.879883,3.58,5.5,150k - 175k
395224,7962.879883,3.58,5.5,125k - 150k
395115,7962.879883,3.58,5.5,225k - 250k
394440,7962.879883,3.58,5.5,225k - 250k
394399,7962.879883,3.58,5.5,300k - 350k
395160,7962.879883,3.58,5.5,125k - 150k
394816,7962.879883,3.58,5.5,275k - 300k
394766,7962.879883,3.58,5.5,200k - 225k
394931,7962.879883,3.58,5.5,275k - 300k
394528,7962.879883,3.58,5.5,200k - 225k
394531,7962.879883,3.58,5.5,200k - 225k
394711,7962.879883,3.58,5.5,175k - 200k
394352,7962.879883,3.58,5.5,175k - 200k
394666,7962.879883,3.58,5.5,200k - 225k
395006,7962.879883,3.58,5.5,300k - 350k
394549,7962.879883,3.58,5.5,250k - 275k
394995,7962.879883,3.58,5.5,225k - 250k
395183,7962.879883,3.58,5.5,400k - 450
394746,7962.879883,3.58,5.5,150k - 175k
395048,7962.879883,3.58,5.5,300k - 350k
394927,7962.879883,3.58,5.5,150k - 175k
394602,7962.879883,3.58,5.5,350k - 400k
394405,7962.879883,3.58,5.5,500k - 550k
394471,7962.879883,3.58,5.5,175k - 200k
394645,7962.879883,3.58,5.5,350k - 400k
394813,7962.879883,3.58,5.5,150k - 175k
394346,7962.879883,3.58,5.5,200k - 225k
394623,7962.879883,3.58,5.5,225k - 250k
395246,7962.879883,3.58,5.5,300k - 350k
395009,7962.879883,3.58,5.5,200k - 225k
395007,7962.879883,3.58,5.5,200k - 225k
395094,7962.879883,3.58,5.5,175k - 200k
394546,7962.879883,3.58,5.5,200k - 225k
395166,7962.879883,3.58,5.5,450k - 500k
395153,7962.879883,3.58,5.5,275k - 300k
394586,7962.879883,3.58,5.5,250k - 275k
394309,7962.879883,3.58,5.5,175k - 200k
394742,7962.879883,3.58,5.5,225k - 250k
395091,7962.879883,3.58,5.5,200k - 225k
395230,7962.879883,3.58,5.5,125k - 150k
394913,7999.339844,3.64,5.3,400k - 450
753899,7999.339844,3.64,5.3,600k - 650k
394463,7999.339844,3.64,5.3,225k - 250k
394514,7999.339844,3.64,5.3,250k - 275k
394974,7999.339844,3.64,5.3,225k - 250k
394692,7999.339844,3.64,5.3,225k - 250k
395209,7999.339844,3.64,5.3,350k - 400k
394856,7999.339844,3.64,5.3,275k - 300k
394347,7999.339844,3.64,5.3,250k - 275k
394404,7999.339844,3.64,5.3,400k - 450
395057,7999.339844,3.64,5.3,750k - 800k
394532,7999.339844,3.64,5.3,175k - 200k
395025,7999.339844,3.64,5.3,350k - 400k
394976,7999.339844,3.64,5.3,275k - 300k
395078,7999.339844,3.64,5.3,450k - 500k
394865,7999.339844,3.64,5.3,275k - 300k
395056,7999.339844,3.64,5.3,550k - 600k
395121,7999.339844,3.64,5.3,175k - 200k
395148,7999.339844,3.64,5.3,225k - 250k
394358,7999.339844,3.64,5.3,300k - 350k
394530,7999.339844,3.64,5.3,400k - 450
394982,7999.339844,3.64,5.3,175k - 200k
394998,7999.339844,3.64,5.3,350k - 400k
394458,7999.339844,3.64,5.3,250k - 275k
395045,7999.339844,3.64,5.3,400k - 450
395055,7999.339844,3.64,5.3,225k - 250k
394943,7999.339844,3.64,5.3,250k - 275k
394466,7999.339844,3.64,5.3,175k - 200k
394475,7999.339844,3.64,5.3,150k - 175k
394735,7999.339844,3.64,5.3,200k - 225k
394775,7999.339844,3.64,5.3,300k - 350k
394492,7999.339844,3.64,5.3,175k - 200k
394705,7999.339844,3.64,5.3,175k - 200k
395059,7999.339844,3.64,5.3,>850k
394355,7999.339844,3.64,5.3,300k - 350k
395194,7999.339844,3.64,5.3,225k - 250k
394902,7999.339844,3.64,5.3,275k - 300k
395005,7999.339844,3.64,5.3,275k - 300k
394862,7999.339844,3.64,5.3,175k - 200k
394714,7999.339844,3.64,5.3,225k - 250k
394849,7999.339844,3.64,5.3,175k - 200k
394935,7999.339844,3.64,5.3,175k - 200k
394807,7999.339844,3.64,5.3,175k - 200k
394669,7999.339844,3.64,5.3,200k - 225k
395022,7999.339844,3.64,5.3,250k - 275k
394910,7999.339844,3.64,5.3,200k - 225k
394425,7999.339844,3.64,5.3,150k - 175k
395012,7999.339844,3.64,5.3,275k - 300k
394388,7999.339844,3.64,5.3,175k - 200k
395053,7999.339844,3.64,5.3,300k - 350k
395031,7999.339844,3.64,5.3,150k - 175k
394640,7999.339844,3.64,5.3,200k - 225k
395167,7999.339844,3.64,5.3,200k - 225k
753924,7999.339844,3.64,5.3,550k - 600k
395169,7999.339844,3.64,5.3,150k - 175k
394619,7999.339844,3.64,5.3,275k - 300k
395238,7999.339844,3.64,5.3,275k - 300k
394415,7999.339844,3.64,5.3,350k - 400k
394312,7999.339844,3.64,5.3,200k - 225k
394308,7999.339844,3.64,5.3,175k - 200k
394938,7999.339844,3.64,5.3,175k - 200k
394908,7999.339844,3.64,5.3,225k - 250k
394357,7999.339844,3.64,5.3,225k - 250k
394753,7999.339844,3.64,5.3,200k - 225k
394653,7999.339844,3.64,5.3,200k - 225k
394952,7999.339844,3.64,5.3,550k - 600k
394318,7999.339844,3.64,5.3,200k - 225k
394561,7999.339844,3.64,5.3,150k - 175k
394367,7999.339844,3.64,5.3,200k - 225k
394521,7999.339844,3.64,5.3,125k - 150k
394843,7999.339844,3.64,5.3,125k - 150k
394486,7999.339844,3.64,5.3,175k - 200k
394648,7999.339844,3.64,5.3,150k - 175k
394304,7999.339844,3.64,5.3,125k - 150k
753906,7999.339844,3.64,5.3,275k - 300k
394798,7999.339844,3.64,5.3,150k - 175k
395134,7999.339844,3.64,5.3,350k - 400k
394457,7999.339844,3.64,5.3,275k - 300k
395143,7999.339844,3.64,5.3,150k - 175k
394484,7999.339844,3.64,5.3,300k - 350k
395235,7999.339844,3.64,5.3,150k - 175k
395224,7999.339844,3.64,5.3,125k - 150k
395115,7999.339844,3.64,5.3,200k - 225k
394440,7999.339844,3.64,5.3,225k - 250k
394399,7999.339844,3.64,5.3,300k - 350k
395160,7999.339844,3.64,5.3,125k - 150k
394816,7999.339844,3.64,5.3,250k - 275k
394766,7999.339844,3.64,5.3,200k - 225k
394931,7999.339844,3.64,5.3,275k - 300k
394528,7999.339844,3.64,5.3,200k - 225k
394531,7999.339844,3.64,5.3,200k - 225k
394711,7999.339844,3.64,5.3,175k - 200k
394352,7999.339844,3.64,5.3,150k - 175k
394666,7999.339844,3.64,5.3,175k - 200k
395006,7999.339844,3.64,5.3,300k - 350k
394549,7999.339844,3.64,5.3,250k - 275k
394995,7999.339844,3.64,5.3,225k - 250k
395183,7999.339844,3.64,5.3,400k - 450
394746,7999.339844,3.64,5.3,150k - 175k
395048,7999.339844,3.64,5.3,300k - 350k
394927,7999.339844,3.64,5.3,150k - 175k
394602,7999.339844,3.64,5.3,350k - 400k
394405,7999.339844,3.64,5.3,500k - 550k
394471,7999.339844,3.64,5.3,175k - 200k
394645,7999.339844,3.64,5.3,350k - 400k
394813,7999.339844,3.64,5.3,125k - 150k
394346,7999.339844,3.64,5.3,200k - 225k
394623,7999.339844,3.64,5.3,200k - 225k
395246,7999.339844,3.64,5.3,300k - 350k
395009,7999.339844,3.64,5.3,200k - 225k
395007,7999.339844,3.64,5.3,200k - 225k
395094,7999.339844,3.64,5.3,175k - 200k
394546,7999.339844,3.64,5.3,175k - 200k
395166,7999.339844,3.64,5.3,400k - 450
395153,7999.339844,3.64,5.3,250k - 275k
394586,7999.339844,3.64,5.3,225k - 250k
394309,7999.339844,3.64,5.3,175k - 200k
394742,7999.339844,3.64,5.3,225k - 250k
395091,7999.339844,3.64,5.3,175k - 200k
395230,7999.339844,3.64,5.3,125k - 150k
394913,8292.360352,3.78,5.5,400k - 450
753899,8292.360352,3.78,5.5,600k - 650k
394463,8292.360352,3.78,5.5,225k - 250k
394514,8292.360352,3.78,5.5,250k - 275k
394974,8292.360352,3.78,5.5,225k - 250k
394692,8292.360352,3.78,5.5,225k - 250k
395209,8292.360352,3.78,5.5,350k - 400k
394856,8292.360352,3.78,5.5,275k - 300k
394347,8292.360352,3.78,5.5,225k - 250k
394404,8292.360352,3.78,5.5,400k - 450
395057,8292.360352,3.78,5.5,800k - 850k
394532,8292.360352,3.78,5.5,175k - 200k
395025,8292.360352,3.78,5.5,350k - 400k
394976,8292.360352,3.78,5.5,275k - 300k
395078,8292.360352,3.78,5.5,450k - 500k
394865,8292.360352,3.78,5.5,275k - 300k
395056,8292.360352,3.78,5.5,550k - 600k
395121,8292.360352,3.78,5.5,175k - 200k
395148,8292.360352,3.78,5.5,225k - 250k
394358,8292.360352,3.78,5.5,275k - 300k
394530,8292.360352,3.78,5.5,400k - 450
394982,8292.360352,3.78,5.5,150k - 175k
394998,8292.360352,3.78,5.5,350k - 400k
394458,8292.360352,3.78,5.5,225k - 250k
395045,8292.360352,3.78,5.5,400k - 450
395055,8292.360352,3.78,5.5,225k - 250k
394943,8292.360352,3.78,5.5,250k - 275k
394466,8292.360352,3.78,5.5,175k - 200k
394475,8292.360352,3.78,5.5,150k - 175k
394735,8292.360352,3.78,5.5,200k - 225k
394775,8292.360352,3.78,5.5,275k - 300k
394492,8292.360352,3.78,5.5,175k - 200k
394705,8292.360352,3.78,5.5,175k - 200k
395059,8292.360352,3.78,5.5,>850k
394355,8292.360352,3.78,5.5,300k - 350k
395194,8292.360352,3.78,5.5,225k - 250k
394902,8292.360352,3.78,5.5,275k - 300k
395005,8292.360352,3.78,5.5,275k - 300k
394862,8292.360352,3.78,5.5,175k - 200k
394714,8292.360352,3.78,5.5,225k - 250k
394849,8292.360352,3.78,5.5,175k - 200k
394935,8292.360352,3.78,5.5,175k - 200k
394807,8292.360352,3.78,5.5,175k - 200k
394669,8292.360352,3.78,5.5,200k - 225k
395022,8292.360352,3.78,5.5,250k - 275k
394910,8292.360352,3.78,5.5,200k - 225k
394425,8292.360352,3.78,5.5,150k - 175k
395012,8292.360352,3.78,5.5,275k - 300k
394388,8292.360352,3.78,5.5,200k - 225k
395053,8292.360352,3.78,5.5,300k - 350k
395031,8292.360352,3.78,5.5,125k - 150k
394640,8292.360352,3.78,5.5,200k - 225k
395167,8292.360352,3.78,5.5,225k - 250k
753924,8292.360352,3.78,5.5,550k - 600k
395169,8292.360352,3.78,5.5,150k - 175k
394619,8292.360352,3.78,5.5,250k - 275k
395238,8292.360352,3.78,5.5,275k - 300k
394415,8292.360352,3.78,5.5,350k - 400k
394312,8292.360352,3.78,5.5,200k - 225k
394308,8292.360352,3.78,5.5,175k - 200k
394938,8292.360352,3.78,5.5,175k - 200k
394908,8292.360352,3.78,5.5,200k - 225k
394357,8292.360352,3.78,5.5,225k - 250k
394753,8292.360352,3.78,5.5,200k - 225k
394653,8292.360352,3.78,5.5,200k - 225k
394952,8292.360352,3.78,5.5,600k - 650k
394318,8292.360352,3.78,5.5,200k - 225k
394561,8292.360352,3.78,5.5,150k - 175k
394367,8292.360352,3.78,5.5,200k - 225k
394521,8292.360352,3.78,5.5,125k - 150k
394843,8292.360352,3.78,5.5,150k - 175k
394486,8292.360352,3.78,5.5,175k - 200k
394648,8292.360352,3.78,5.5,150k - 175k
394304,8292.360352,3.78,5.5,125k - 150k
753906,8292.360352,3.78,5.5,250k - 275k
394798,8292.360352,3.78,5.5,150k - 175k
395134,8292.360352,3.78,5.5,350k - 400k
394457,8292.360352,3.78,5.5,275k - 300k
395143,8292.360352,3.78,5.5,150k - 175k
394484,8292.360352,3.78,5.5,300k - 350k
395235,8292.360352,3.78,5.5,150k - 175k
395224,8292.360352,3.78,5.5,125k - 150k
395115,8292.360352,3.78,5.5,225k - 250k
394440,8292.360352,3.78,5.5,225k - 250k
394399,8292.360352,3.78,5.5,300k - 350k
395160,8292.360352,3.78,5.5,100k - 125k
394816,8292.360352,3.78,5.5,250k - 275k
394766,8292.360352,3.78,5.5,200k - 225k
394931,8292.360352,3.78,5.5,275k - 300k
394528,8292.360352,3.78,5.5,200k - 225k
394531,8292.360352,3.78,5.5,200k - 225k
394711,8292.360352,3.78,5.5,175k - 200k
394352,8292.360352,3.78,5.5,175k - 200k
394666,8292.360352,3.78,5.5,175k - 200k
395006,8292.360352,3.78,5.5,300k - 350k
394549,8292.360352,3.78,5.5,275k - 300k
394995,8292.360352,3.78,5.5,225k - 250k
395183,8292.360352,3.78,5.5,400k - 450
394746,8292.360352,3.78,5.5,150k - 175k
395048,8292.360352,3.78,5.5,300k - 350k
394927,8292.360352,3.78,5.5,150k - 175k
394602,8292.360352,3.78,5.5,350k - 400k
394405,8292.360352,3.78,5.5,500k - 550k
394471,8292.360352,3.78,5.5,175k - 200k
394645,8292.360352,3.78,5.5,350k - 400k
394813,8292.360352,3.78,5.5,125k - 150k
394346,8292.360352,3.78,5.5,200k - 225k
394623,8292.360352,3.78,5.5,225k - 250k
395246,8292.360352,3.78,5.5,300k - 350k
395009,8292.360352,3.78,5.5,200k - 225k
395007,8292.360352,3.78,5.5,200k - 225k
395094,8292.360352,3.78,5.5,175k - 200k
394546,8292.360352,3.78,5.5,175k - 200k
395166,8292.360352,3.78,5.5,450k - 500k
395153,8292.360352,3.78,5.5,275k - 300k
394586,8292.360352,3.78,5.5,225k - 250k
394309,8292.360352,3.78,5.5,175k - 200k
394742,8292.360352,3.78,5.5,300k - 350k
395091,8292.360352,3.78,5.5,175k - 200k
395230,8292.360352,3.78,5.5,125k - 150k
394913,8665.469727,3.68,5.6,400k - 450
753899,8665.469727,3.68,5.6,600k - 650k
394463,8665.469727,3.68,5.6,225k - 250k
394514,8665.469727,3.68,5.6,250k - 275k
394974,8665.469727,3.68,5.6,225k - 250k
394692,8665.469727,3.68,5.6,225k - 250k
395209,8665.469727,3.68,5.6,400k - 450
394856,8665.469727,3.68,5.6,275k - 300k
394347,8665.469727,3.68,5.6,250k - 275k
394404,8665.469727,3.68,5.6,400k - 450
395057,8665.469727,3.68,5.6,750k - 800k
394532,8665.469727,3.68,5.6,175k - 200k
395025,8665.469727,3.68,5.6,350k - 400k
394976,8665.469727,3.68,5.6,275k - 300k
395078,8665.469727,3.68,5.6,450k - 500k
394865,8665.469727,3.68,5.6,275k - 300k
395056,8665.469727,3.68,5.6,550k - 600k
395121,8665.469727,3.68,5.6,175k - 200k
395148,8665.469727,3.68,5.6,225k - 250k
394358,8665.469727,3.68,5.6,275k - 300k
394530,8665.469727,3.68,5.6,400k - 450
394982,8665.469727,3.68,5.6,150k - 175k
394998,8665.469727,3.68,5.6,400k - 450
394458,8665.469727,3.68,5.6,250k - 275k
395045,8665.469727,3.68,5.6,400k - 450
395055,8665.469727,3.68,5.6,225k - 250k
394943,8665.469727,3.68,5.6,250k - 275k
394466,8665.469727,3.68,5.6,175k - 200k
394475,8665.469727,3.68,5.6,125k - 150k
394735,8665.469727,3.68,5.6,200k - 225k
394775,8665.469727,3.68,5.6,300k - 350k
394492,8665.469727,3.68,5.6,175k - 200k
394705,8665.469727,3.68,5.6,175k - 200k
395059,8665.469727,3.68,5.6,>850k
394355,8665.469727,3.68,5.6,300k - 350k
395194,8665.469727,3.68,5.6,225k - 250k
394902,8665.469727,3.68,5.6,275k - 300k
395005,8665.469727,3.68,5.6,275k - 300k
394862,8665.469727,3.68,5.6,175k - 200k
394714,8665.469727,3.68,5.6,225k - 250k
394849,8665.469727,3.68,5.6,175k - 200k
394935,8665.469727,3.68,5.6,175k - 200k
394807,8665.469727,3.68,5.6,175k - 200k
394669,8665.469727,3.68,5.6,225k - 250k
395022,8665.469727,3.68,5.6,250k - 275k
